relevant,entities,id,A,B,C,text,clean
-1,,803078552828710913,0,0,1,How to Add Sticky Posts in #WordPress Custom Post Type Archives - https://t.co/rYzxgMlkXq,how to add sticky posts in wordpress custom post type archives
1,O ORG PRO O O VUL VUL VUL VUL VUL O O,803761264182706176,0,0,1,#0daytoday #Google Chrome Accessibility blink::Node Corruption Exploit [dos #exploits #0day #Exploit] https://t.co/CcD7Bam2Kf,0daytoday google chrome accessibility blink node corruption exploit dos exploits 0day exploit
-1,,806104515124559872,0,0,1,@NorthbankChris Thanks for the info. Let's try opening the webpages after restarting your device &amp; relaunching Chrome. Does that help?,northbankchris thanks for the info let s try opening the webpages after restarting your device amp relaunching chrome does that help
1,O ID O O O ORG O O O O O PRO O O O O,808889397131218944,0,0,1,threatmeter: CVE-2016-9192 A vulnerability in Cisco AnyConnect Secure Mobility Client for Windows could allow an a… https://t.co/umgpW7IcRc,threatmeter cve-2016-9192 a vulnerability in cisco anyconnect secure mobility client for windows could allow an a
-1,,806135191416803328,0,0,1,@jikookclub Hi there. Check out this article for tips on repairing Chrome if it crashes: https://t.co/u0fFssIDog. Let us know if that helps.,jikookclub hi there check out this article for tips on repairing chrome if it crashes let us know if that helps.
-1,,803290626657779712,0,0,1,threatmeter: WordPress Image Gallery 1.9.65 Cross Site Scripting https://t.co/cEXlEMgUz3,threatmeter wordpress image gallery 1.9.65 cross site scripting
-1,,803834329432543232,0,1,1,threatmeter: Firefox Javascript zero-day under active exploit https://t.co/r6BhMgbdm5,threatmeter firefox javascript zero-day under active exploit
-1,,802148728274558976,0,0,1,@fdestin password reuse strikes again?,fdestin password reuse strikes again
-1,,802610381126438912,0,0,1,Save 60% off Bluehost #WordPress hosting + Get a free domain - https://t.co/uCimZcKgus - Limited Time Deal - #BlackFriday,save 60 off bluehost wordpress hosting get a free domain limited time deal blackfriday
-1,,804358243996864517,1,0,1,Post Office broadband hit by cyber-attack https://t.co/wqabV0jODi,post office broadband hit by cyber-attack
1,O ORG ORG PRO O O O O ID O O VUL VUL VUL,803363082483499009,0,1,1,Vuln: Red Hat JBoss BRMS and BPM Suite CVE-2016-8608 Incomplete Fix HTML Injection Vulnerability https://t.co/Na5xfD1ewG,vuln red hat jboss brms and bpm suite cve-2016-8608 incomplete fix html injection vulnerability
1,ORG O O O O O PRO O O O O O O,808797423145365504,0,0,1,#Adobe patches multiple flaws including a Flash Zero-Day exploited in the wild https://t.co/Kv3PbdWoMC #SecurityAffairs,adobe patches multiple flaws including a flash zero-day exploited in the wild securityaffairs
1,O O ORG PRO PRO VER VUL VUL VUL VUL VUL VUL O,805556094491889664,0,0,1,threatmeter: #0daytoday #Microsoft Excel Starter 2010 XML External Entity Vulnerability [remote #exploits #Vulnera… https://t.co/jNwyQbnpTd,threatmeter 0daytoday microsoft excel starter 2010 xml external entity vulnerability remote exploits vulnera
-1,,802151798735781893,0,0,1,How to limit Windows 10 sending your telemetry to Microsoft or Why do I still use Windows 7 -&gt; https://t.co/Wm49HJjo2f https://t.co/ynWppV45UK,how to limit windows 10 sending your telemetry to microsoft or why do i still use windows 7 gt
-1,,806213440226398208,0,0,1,Enterprises face Windows 10 support deadlines as service model kicks into gear https://t.co/ZEkN7Fq7cp,enterprises face windows 10 support deadlines as service model kicks into gear
1,PRO VER VER VER O ID ID,803663775433977856,0,0,1,RHEL 5 / 6 / 7 : thunderbird (RHSA-2016:2825) https://t.co/KVJhmHIqJB,rhel 5 6 7 thunderbird rhsa-2016 2825
-1,,802629503000473600,0,0,1,14 Most Common #WordPress Errors and How to Fix Them - https://t.co/xaMsM5Jtag,14 most common wordpress errors and how to fix them
-1,,804060756262129664,0,0,1,[webapps] - Wordpress Plugin WP Vault 0.8.6.6 - Local File Inclusion https://t.co/grtUUO2AVw,webapps wordpress plugin wp vault 0.8.6.6 local file inclusion
-1,,805829420661481476,0,0,1,@soulcutter Hi there. Have you tried closing all your open tabs and reopening Chrome? Let us know and we'll be happy to help.,soulcutter hi there have you tried closing all your open tabs and reopening chrome let us know and we ll be happy to help.
-1,,804046274014183428,0,0,1,IBM Sterling B2B Integrator up to 5.2 Password cross site scripting https://t.co/8cxxnSNbA0,ibm sterling b2b integrator up to 5.2 password cross site scripting
-1,,803554253642072068,0,0,1,"Spinal Fluid Changes In Space May Impair Astronauts' Vision, Study Finds https://t.co/01NLneKMwU",spinal fluid changes in space may impair astronauts vision study finds
1,O PRO VUL VUL VUL VUL VUL VUL VUL O O,804768775404851201,0,0,1,#0daytoday #Windows Escalate UAC Protection Bypass Exploit [remote #exploits #0day #Exploit] https://t.co/tlzSNG7oqz,0daytoday windows escalate uac protection bypass exploit remote exploits 0day exploit
1,ORG O O O O O O O PRO PRO,808852690587516930,0,0,1,Adobe Patch Tuesday: fix issues for Zero-day in Flash Player https://t.co/FhpeR75lrc,adobe patch tuesday fix issues for zero-day in flash player
-1,,806021046168154112,0,0,1,"@midwestyarn be working again, which will allow you to reset your password. The only other option is our Account Recovery form. If you have",midwestyarn be working again which will allow you to reset your password the only other option is our account recovery form if you have
-1,,808889420577468416,0,0,1,threatmeter: CVE-2016-9211 A vulnerability in TCP port management in Cisco ONS 15454 Series Multiservice Provision… https://t.co/3XHjR5Exj1,threatmeter cve-2016-9211 a vulnerability in tcp port management in cisco ons 15454 series multiservice provision
1,O ORG O O O O O PRO PRO VER VUL VUL VUL,804793736563662852,1,1,1,threatmeter: IBM Tivoli Storage Flashcopy Manager For Sql Server 3.1.1.7 Obtain Information Vulnerability https://t.co/4SEWnVufuZ,threatmeter ibm tivoli storage flashcopy manager for sql server 3.1.1.7 obtain information vulnerability
1,O O PRO VER VER VER O O VUL VUL VUL VUL VUL O O,806284615707226112,0,0,1,threatmeter: #0daytoday #Windows 10 x86/x64 WLAN AutoConfig - Denial of Service (POC) Exploit [#0day #Exploit] https://t.co/mGj4cWXIIh,threatmeter 0daytoday windows 10 x86 x64 wlan autoconfig denial of service poc exploit 0day exploit
1,ORG PRO VER O VUL VUL VUL VUL,804774732805586944,0,0,1,Google Chrome 52.0.2743.116 WebKit Cross Site Scripting Vulnerability https://t.co/UksXOAHmgt,google chrome 52.0.2743.116 webkit cross site scripting vulnerability
-1,,809213487968911360,0,0,1,1Password 6.5 Arrives With a Native Apple Watch App and More https://t.co/QVzuLMx1Lr,1password 6.5 arrives with a native apple watch app and more
1,O ORG PRO O O O VUL VUL VUL,805796151999926276,0,0,1,"Bugtraq: Microsoft Windows Media Center ""ehshell.exe"" XML External Entity https://t.co/tChCJQJz5n",bugtraq microsoft windows media center ehshell.exe xml external entity
1,ORG PRO PRO VER VER VER VER VUL VUL,809025512165244928,0,0,1,Adobe Flash Player up to 11.2.202.644/23.0.0.207 buffer overflow https://t.co/HH8JVDU9m4,adobe flash player up to 11.2.202.644 23.0.0.207 buffer overflow
-1,,803289978415550464,0,0,1,Save 35% off OptinMonster - Get More Email Subscribers - https://t.co/0J7dcRmcC9 - use coupon: BF2016 #WordPress #CyberMonday,save 35 off optinmonster get more email subscribers use coupon bf2016 wordpress cybermonday
1,O ORG PRO PRO VER VER VER VUL VUL ID,809008919200854020,0,0,1,threatmeter: Microsoft Internet Explorer 9/10/11 buffer overflow [CVE-2016-7279] https://t.co/1eVcVYDEYf,threatmeter microsoft internet explorer 9 10 11 buffer overflow cve-2016-7279
1,ORG PRO O O ORG ORG PRO PRO O,803299552757501953,1,1,1,Microsoft Azure Flaws Exposed Red Hat Enterprise Linux Instances https://t.co/F3L3kGqEla,microsoft azure flaws exposed red hat enterprise linux instances
-1,,807325742157729796,0,0,1,@WordhouseGill Sometimes your antivirus software can cause this! Check this out: https://t.co/1hEXAtbGwP -GB,wordhousegill sometimes your antivirus software can cause this check this out gb
1,O ORG PRO VER VER VER O O O,804659181106118656,0,0,1,Vuln: Google Chrome Prior to 55.0.2883.75 Multiple Security Vulnerabilities https://t.co/dLm9PFzNC1,vuln google chrome prior to 55.0.2883.75 multiple security vulnerabilities
1,O O ORG PRO PRO VER O O O O O O VUL ID,807303712905580545,0,0,1,threatmeter: [dos] - Microsoft Internet Explorer 9 MSHTML - CDisp­Node::Insert­Sibling­Node Use-After-Free (MS13-0… https://t.co/dgeFJg9IP3,threatmeter dos microsoft internet explorer 9 mshtml cdisp node insert sibling node use-after-free ms13-0
-1,,804770898746208256,1,0,1,Same fate befalls Post Office broadband as hit DT? https://t.co/5zn6As6jf3,same fate befalls post office broadband as hit dt
1,ORG PRO VER VER VER VER VER VUL VUL ID,809025472944336896,0,0,1,Microsoft Office 2007 SP3/2010 SP2/2011 buffer overflow [CVE-2016-7298] https://t.co/2Xs8SIk2i0,microsoft office 2007 sp3 2010 sp2 2011 buffer overflow cve-2016-7298
-1,,820666105597464576,0,0,1,"No Backdoor, but #WhatsApp Can Snoop Encrypted Conversations https://t.co/VP49FXPx81 #encryption",no backdoor but whatsapp can snoop encrypted conversations encryption
-1,,804641270635302913,0,0,1,@christinartnd What is your custom domain? It sounds like you might have a self-hosted @WordPress site as well as https://t.co/eRvNKWaolr.,christinartnd what is your custom domain it sounds like you might have a self-hosted wordpress site as well as
-1,,809443219331252225,0,0,1,@StrategicCC Hi there. Could you check here: Chrome://chrome &amp; confirm that you're using the latest version of Chrome?,strategiccc hi there could you check here chrome chrome amp confirm that you re using the latest version of chrome
-1,,803992117680934912,0,0,1,"SF Muni hacker, from notes in Farsi: This is a huge network. Has 8,000 PCs. Mimikatz doesn't show me password or admin login. Bastards...:(",sf muni hacker from notes in farsi this is a huge network has 8 000 pcs mimikatz doesn t show me password or admin login bastards
-1,,804376102676340736,0,0,1,WordPress WP Vault 0.8.6.6 Local File Inclusion https://t.co/pYecwwKRV2,wordpress wp vault 0.8.6.6 local file inclusion
1,ORG PRO VER O O O PRO O,805970047625621504,0,0,1,"#Google #Chrome 55 Fixes Flaws, Blocks Flash https://t.co/xvzLsksG59 #HITB",google chrome 55 fixes flaws blocks flash hitb
-1,,804131374844231680,0,1,1,The latest Top #cloudcomputing news! https://t.co/5hvLwnihwE Thanks to @jeffkagan @JavaBot_ @AgileMerlando #devops #aws,the latest top cloudcomputing news thanks to jeffkagan javabot agilemerlando devops aws
1,O O PRO VUL VUL VUL O,820061647687458816,1,1,1,NetIQ Sentinel #Java Object Deserialization RCE https://t.co/mVAG6B6OJm #Nessus,netiq sentinel java object deserialization rce nessus
-1,,805826597005602816,1,0,1,#Windows Media Center 6.1.7600 XXE #Injection https://t.co/ywqDNoLvPv #PacketStorm,windows media center 6.1.7600 xxe injection packetstorm
1,O ORG PRO ID VUL VUL VUL,805790986529972225,0,0,1,Vuln: IBM AIX CVE-2016-0266 Information Disclosure Vulnerability https://t.co/lqmRmqN6M7,vuln ibm aix cve-2016-0266 information disclosure vulnerability
-1,,804238208699629568,0,0,1,Password Manager Pro — Easiest Way to Keep Enterprises Secure https://t.co/MbzCsXijF7,password manager pro easiest way to keep enterprises secure
-1,,805761249212530688,1,1,1,The latest #Linux Webserver #Security! https://t.co/dKQpfDNIdW Thanks to @ruggerotonelli @uupkeep #nginx #wordpress,the latest linux webserver security thanks to ruggerotonelli uupkeep nginx wordpress
1,O PRO O O VER VUL VUL,805819449265836032,0,0,1,threatmeter: Windows Media Center 6.1.7600 XXE Injection https://t.co/ZLHZqctV9d,threatmeter windows media center 6.1.7600 xxe injection
1,O ORG PRO PRO ID VUL VUL VUL VUL VUL,801139998632378369,0,0,1,Vuln: Adobe Flash Player APSB16-37 Multiple Remote Code Execution Vulnerabilities https://t.co/9aziDgJS1V,vuln adobe flash player apsb16-37 multiple remote code execution vulnerabilities
-1,,805695611051843585,0,0,1,"@theultimateend Okay, you have a self-hosted @WordPress site, not a https://t.co/eRvNKWaolr site. Best place for help with this is the...",theultimateend okay you have a self-hosted wordpress site not a site best place for help with this is the
-1,,804256251425083392,1,1,1,#WordPress Olimometer 2.56 SQL #Injection https://t.co/aPO8BMBzfI #CXSECurity,wordpress olimometer 2.56 sql injection cxsecurity
1,PRO PRO PRO O O PRO PRO PRO ID ID,804424275750952964,0,1,1,SUSE SLED12 / SLES12 Security Update : java-1_7_0-openjdk (SUSE-SU-2016:2953-1) https://t.co/uPiJW7sWK1,suse sled12 sles12 security update java-1 7 0-openjdk suse-su-2016 2953-1
-1,,803761266137235456,0,0,1,#0daytoday #Apache OpenOffice 1.0 Windows Installer Trojan Execution Vulnerability [#0day #Exploit] https://t.co/JAsgbJ0Fq9,0daytoday apache openoffice 1.0 windows installer trojan execution vulnerability 0day exploit
-1,,804890469125787648,0,0,1,How to Change Your Password in #WordPress - https://t.co/luP20GLbC2,how to change your password in wordpress
1,ORG ORG ID ID ID O,804373586777702400,0,1,1,Red Hat Security Advisory 2016-2839-01 https://t.co/stOxGfGYSu #advisory,red hat security advisory 2016-2839-01 advisory
1,O ID ORG PRO PRO VER O O O O VUL VUL O,801086228493897729,0,0,1,Bugtraq: CVE-2015-0050: Microsoft Internet Explorer 8 MSHTML SRunPointer::SpanQualifier/RunType OOB read details https://t.co/vo81vJY8Pf,bugtraq cve-2015-0050 microsoft internet explorer 8 mshtml srunpointer spanqualifier runtype oob read details
1,ORG PRO VER VUL VUL VUL,803796548421382144,0,0,1,SAP Trex 7.10 Execute Code Vulnerability https://t.co/hagFF7E8Qc,sap trex 7.10 execute code vulnerability
-1,,802108110945058818,0,0,1,@jalenjbenton For help with plugins you need to ask in the @WordPress forums: https://t.co/90plxa7MEl,jalenjbenton for help with plugins you need to ask in the wordpress forums
-1,,803300035819618304,0,0,1,"Microsoft's EMET Protects Apps Better Than Windows 10, Researcher Says https://t.co/VEHsJZKxOg",microsoft s emet protects apps better than windows 10 researcher says
1,PRO VER O O O O PRO O O,805845828447457281,0,0,1,"Chrome 55 Patches 36 Flaws, Blocks Flash by Default https://t.co/lxXdPvaVG8",chrome 55 patches 36 flaws blocks flash by default
1,O O O O O O O O O PRO O,803782174499622913,0,1,1,Muni System Hacker Hit Others By Scanning For Year-Old Java Vulnerability https://t.co/osDWbXebeE,muni system hacker hit others by scanning for year-old java vulnerability
-1,,806021410179215360,1,1,1,"@DanDHewitt What browser and browser version are you using? Make sure you have JavaScript enabled in your browser, and try disabling...",dandhewitt what browser and browser version are you using make sure you have javascript enabled in your browser and try disabling
1,O ORG PRO PRO VER O O VUL VUL,806197928205414404,0,1,1,threatmeter: Microsoft Internet Explorer 9 jscript9 JavaScriptStackWalker Memory Corruption https://t.co/zFL0hRVTyi,threatmeter microsoft internet explorer 9 jscript9 javascriptstackwalker memory corruption
1,O O O O ORG O O O O PRO PRO O O O O,803067201448247297,1,0,1,SANS Internet Storm Center: Microsoft update servers left all Azure RHEL instances hackable (The Register) https://t.co/PvwlCqmhaU,sans internet storm center microsoft update servers left all azure rhel instances hackable the register
1,ORG O O O O PRO PRO O O,803931114490515456,0,0,1,Microsoft update servers left all Azure RHEL instances hackable https://t.co/d2SSSGazUN,microsoft update servers left all azure rhel instances hackable
1,ORG PRO O O VUL VUL O,803652271493873664,1,0,1,#Google #Chrome Accessibility blink::Node #Corruption https://t.co/AlNw37OD8Z #PacketStorm,google chrome accessibility blink node corruption packetstorm
